order_id,order_date,customer_id,product_category,price,quantity,order_value,payment_method,city,state,customer_age
2741,2024-03-08,1966,Grocery,332,39,13087,paypal,Los Angeles,CA,80.0
2742,2024-02-05,2031,Fashion,585,22,13087,debit_card,Los Angeles,CA,66.0
2743,2024-07-06,2424,Home,612,0,12240,credit_card,Los Angeles,CA,46.0
2744,2024-12-12,2046,Electronics,424,31,13284,debit_card,Houston,TX,59.0
2745,2024-03-13,2679,Fashion,359,0,2513,credit_card,Denver,CO,51.0
2746,2024-05-28,2849,Toys,1281,0,6405,credit_card,Miami,FL,40.0
2747,2024-03-23,2899,Electronics,1628,8,13169,credit_card,Miami,FL,79.0
2748,2024-10-23,2240,Beauty,156,90,13959,credit_card,New York,NY,55.0
2749,2024-05-31,2485,Sports,150,94,14070,paypal,New York,NY,65.0
2750,2024-12-22,1622,Beauty,737,0,2948,paypal,Houston,TX,43.0
2751,2024-03-30,1076,Sports,577,0,9232,cash,San Francisco,CA,30.0
2752,2024-01-30,1800,Home,135,0,1080,credit_card,New York,NY,25.0
2753,2024-08-01,2743,Electronics,700,21,14887,debit_card,Boston,MA,68.0
2754,2024-08-26,1266,Sports,220,0,2860,debit_card,San Francisco,CA,
2755,2024-12-28,2091,Sports,550,0,3850,credit_card,Los Angeles,CA,50.0
2756,2024-11-14,1384,Beauty,288,0,2016,debit_card,Chicago,IL,25.0
2757,2024-11-19,1858,Grocery,65,225,14698,credit_card,Chicago,IL,67.0
2758,2024-08-20,1286,Home,1023,0,14322,paypal,New York,NY,34.0
2759,2024-05-11,2469,Fashion,455,28,12600,credit_card,San Francisco,CA,55.0
2760,2024-06-06,2620,Home,1286,0,16718,paypal,Boston,MA,
2761,2024-02-18,2516,Electronics,1101,0,3303,paypal,Miami,FL,32.0
2762,2024-06-06,2409,Electronics,16753,0,301554,debit_card,,,28.0
2763,2024-05-13,1470,Electronics,933,14,13530,credit_card,Denver,CO,69.0
2764,2024-01-14,2060,Sports,297,0,5346,credit_card,Miami,FL,23.0
2765,2024-03-15,1209,Home,242,0,3630,cash,San Francisco,CA,18.0
2766,2024-07-14,1748,Home,464,0,6496,credit_card,Houston,TX,
2767,2024-05-15,2011,Electronics,373,32,12012,credit_card,Chicago,IL,73.0
2768,2024-12-29,2336,Beauty,309,43,13253,cash,San Francisco,CA,62.0
2769,2024-06-24,1193,Toys,67,151,10037,paypal,New York,NY,69.0
2770,2024-12-16,2625,Grocery,462,0,7854,paypal,Chicago,IL,30.0
2771,2024-08-29,1917,Electronics,497,0,2982,credit_card,Chicago,IL,
2772,2024-01-15,2762,Home,405,0,1215,credit_card,New York,NY,25.0
2773,2024-03-15,2054,Sports,995,0,4975,paypal,Seattle,WA,20.0
2774,2024-09-15,2094,Toys,1929,0,27006,credit_card,Los Angeles,CA,48.0
2775,2024-07-18,2385,Electronics,619,0,7428,credit_card,Denver,CO,45.0
2776,2024-04-20,2639,Home,487,0,6818,credit_card,Denver,CO,36.0
2777,2024-07-10,1315,Fashion,240,0,3600,debit_card,Chicago,IL,28.0
2778,2024-11-26,2022,Electronics,738,0,9594,credit_card,San Francisco,CA,38.0
2779,2024-05-22,1059,Fashion,241,0,482,paypal,New York,NY,41.0
2780,2024-01-17,1949,Beauty,472,25,11838,credit_card,Los Angeles,CA,55.0
2781,2024-04-23,2627,Sports,413,0,4543,credit_card,Miami,FL,40.0
2782,2024-12-08,2730,Sports,3693,0,70167,cash,Los Angeles,CA,33.0
2783,2024-10-05,1567,Sports,852,17,14573,cash,New York,NY,55.0
2784,2024-11-02,1772,Grocery,44,0,264,debit_card,Chicago,IL,54.0
2785,2024-11-29,2103,Sports,455,0,2730,paypal,Miami,FL,45.0
2786,2024-02-13,1791,Sports,322,0,4186,credit_card,Los Angeles,CA,24.0
2787,2024-04-13,1356,Grocery,185,72,13375,credit_card,Los Angeles,CA,78.0
2788,2024-01-22,1609,Home,148,0,2516,credit_card,Los Angeles,CA,50.0
2789,2024-01-02,1808,Electronics,501,0,2004,credit_card,San Francisco,CA,35.0
2790,2024-11-01,2037,Sports,385,26,10086,paypal,San Francisco,CA,63.0
2791,2024-12-08,2841,Fashion,738,0,738,paypal,San Francisco,CA,44.0
2792,2024-02-27,2089,Home,1474,0,5896,credit_card,New York,NY,28.0
2793,2024-09-21,1774,Electronics,4423,3,12613,credit_card,Los Angeles,CA,62.0
2794,2024-07-14,2320,Grocery,149,0,447,cash,San Francisco,CA,23.0
2795,2024-01-26,2546,Toys,286,0,1716,debit_card,Seattle,WA,35.0
2796,2024-12-01,1861,Toys,577,21,11829,credit_card,New York,NY,59.0
2797,2024-11-14,1978,Electronics,587,24,14044,credit_card,Los Angeles,CA,63.0
2798,2024-07-26,1435,Fashion,98,108,10574,credit_card,San Francisco,CA,80.0
2799,2024-09-16,2729,Toys,433,30,13020,credit_card,San Francisco,CA,62.0
2800,2024-05-25,2733,Sports,273,0,819,credit_card,Phoenix,AZ,32.0
2801,2024-10-17,1349,Toys,290,47,13560,credit_card,Chicago,IL,62.0
2802,2024-06-11,1692,Toys,336,39,12977,credit_card,New York,NY,65.0
2803,2024-12-28,1543,Fashion,521,22,11372,credit_card,Los Angeles,CA,60.0
2804,2024-01-24,2845,Beauty,517,27,13966,credit_card,Boston,MA,65.0
2805,2024-03-04,1130,Home,1070,13,13968,credit_card,San Francisco,CA,69.0
2806,2024-12-20,1414,Electronics,1713,0,22269,credit_card,Los Angeles,CA,53.0
2807,2024-04-15,1629,Grocery,69,172,11805,paypal,Denver,CO,80.0
2808,2024-04-23,2120,Electronics,1598,7,11333,paypal,San Francisco,CA,58.0
2809,2024-10-16,1497,Home,341,0,6138,credit_card,Denver,CO,21.0
2810,2024-03-10,2073,Electronics,1253,0,23807,credit_card,Boston,MA,28.0
2811,2024-07-06,2494,Home,4464,0,89280,debit_card,Seattle,WA,49.0
2812,2024-04-14,2657,Fashion,495,0,4950,credit_card,Denver,CO,45.0
2813,2024-03-13,1198,Electronics,2101,6,13319,debit_card,Miami,FL,69.0
2814,2024-12-18,1277,Sports,347,34,11839,cash,San Francisco,CA,60.0
2815,2024-03-14,1190,Grocery,457,0,1371,credit_card,Phoenix,AZ,18.0
2816,2024-02-04,2819,Electronics,2693,0,35009,credit_card,Los Angeles,CA,46.0
2817,2024-09-03,2304,Grocery,458,0,3664,credit_card,Seattle,WA,52.0
2818,2024-11-13,2062,Fashion,508,23,11727,debit_card,Phoenix,AZ,79.0
2819,2024-02-16,2581,Toys,698,18,12253,credit_card,Houston,TX,59.0
2820,2024-09-16,2172,Sports,1689,0,18579,debit_card,Miami,FL,29.0
2821,2024-07-16,1470,Fashion,536,0,8040,credit_card,Miami,FL,30.0
2822,2024-10-30,2020,Electronics,1337,0,20055,paypal,Houston,TX,37.0
2823,2024-02-16,2406,Toys,625,0,6875,debit_card,Los Angeles,CA,43.0
2824,2024-12-23,1072,Grocery,47,0,564,credit_card,Seattle,WA,24.0
2825,2024-08-14,2212,Sports,344,36,12290,cash,Houston,TX,67.0
2826,2024-11-04,1994,Toys,293,0,2051,paypal,Los Angeles,CA,22.0
2827,2024-05-12,1139,Toys,76,0,760,credit_card,Los Angeles,CA,22.0
2828,2024-12-11,1527,Fashion,829,0,14093,cash,Miami,FL,26.0
2829,2024-08-17,1897,Electronics,678,0,12204,paypal,Phoenix,AZ,26.0
2830,2024-02-16,1685,Sports,419,0,2933,credit_card,Houston,TX,53.0
2831,2024-12-03,1580,Grocery,82,172,14148,debit_card,Chicago,IL,69.0
2832,2024-10-18,2298,Fashion,441,33,14764,debit_card,New York,NY,77.0
2833,2024-04-19,1808,Grocery,74,183,13567,debit_card,Miami,FL,68.0
2834,2024-07-18,1995,Beauty,232,45,10441,paypal,Denver,CO,61.0
2835,2024-05-22,2596,Home,524,22,11689,credit_card,Houston,TX,55.0
2836,2024-07-17,1186,Toys,214,0,1498,credit_card,San Francisco,CA,37.0
2837,2024-12-19,1719,Beauty,132,0,2376,credit_card,Miami,FL,44.0
2838,2024-11-25,1146,?,1457,8,10949,paypal,Houston,TX,72.0
2839,2024-03-19,2854,Toys,57,0,798,credit_card,Seattle,WA,24.0
2840,2024-12-21,1371,Grocery,83,161,13316,credit_card,Chicago,IL,70.0
2841,2024-06-09,2639,Toys,210,62,12991,credit_card,Houston,TX,69.0
2842,2024-09-14,1381,Beauty,342,0,4788,debit_card,Boston,MA,21.0
2843,2024-10-06,1648,Beauty,76,0,1064,credit_card,San Francisco,CA,33.0
2844,2024-06-25,2216,Beauty,164,0,2132,credit_card,,,37.0
2845,2024-06-16,2662,Beauty,225,66,14912,credit_card,Denver,CO,75.0
2846,2024-06-16,1355,Home,1294,0,16822,credit_card,Miami,FL,45.0
2847,2024-11-11,1426,Electronics,1912,6,12238,credit_card,Los Angeles,CA,66.0
2848,2024-05-21,2763,Home,213,49,10527,credit_card,Boston,MA,55.0
2849,2024-04-12,1643,Home,372,0,1116,debit_card,San Francisco,CA,23.0
2850,2024-05-12,1419,Toys,624,21,12992,credit_card,Los Angeles,CA,60.0
2851,2024-03-12,2487,Sports,234,51,11835,credit_card,Chicago,IL,58.0
2852,2024-05-23,1182,Sports,574,0,2296,debit_card,Los Angeles,CA,
2853,2024-02-11,2733,Electronics,1455,7,10890,credit_card,Boston,MA,75.0
2854,2024-02-02,2751,Toys,224,53,11855,credit_card,New York,NY,55.0
2855,2024-09-21,2713,Fashion,3694,3,11191,credit_card,Los Angeles,CA,73.0
2856,2024-01-29,1590,Beauty,176,0,1584,credit_card,Houston,TX,26.0
2857,2024-07-26,1228,Electronics,2104,5,10987,credit_card,New York,NY,56.0
2858,2024-10-12,1850,Fashion,232,0,1856,cash,Seattle,WA,54.0
2859,2024-09-22,1669,Electronics,2236,0,33540,credit_card,San Francisco,CA,28.0
2860,2024-06-12,2918,Home,1103,0,5515,debit_card,Chicago,IL,51.0
2861,2024-03-11,2263,Grocery,457,27,12418,paypal,San Francisco,CA,60.0
2862,2024-12-06,2888,Sports,585,0,11700,credit_card,Denver,CO,44.0
2863,2024-11-01,2501,Sports,298,47,14051,paypal,San Francisco,CA,59.0
2864,2024-08-12,2429,Home,220,66,14428,credit_card,Boston,MA,64.0
2865,2024-02-01,1223,Home,1260,9,11302,debit_card,Phoenix,AZ,55.0
2866,2024-01-13,1137,Toys,458,0,2748,paypal,,,43.0
2867,2024-04-25,1092,Grocery,14,0,112,credit_card,Denver,CO,34.0
2868,2024-02-27,2186,Beauty,1003,12,12242,paypal,Seattle,WA,59.0
2869,2024-11-10,1403,Beauty,129,111,14214,credit_card,Phoenix,AZ,74.0
2870,2024-03-16,2978,Sports,502,0,3514,debit_card,Houston,TX,47.0
2871,2024-04-13,1265,Electronics,5447,0,38129,credit_card,Los Angeles,CA,49.0
2872,2024-12-23,2893,Beauty,218,69,14943,credit_card,Houston,TX,75.0
2873,2024-10-26,2335,Beauty,214,0,4280,credit_card,Boston,MA,36.0
2874,2024-03-21,1212,Sports,229,62,14250,paypal,Seattle,WA,68.0
2875,2024-05-20,1116,Electronics,396,0,3564,debit_card,Houston,TX,34.0
2876,2024-07-07,1791,Toys,267,0,1068,paypal,Chicago,IL,34.0
2877,2024-08-31,1677,Grocery,458,0,5038,credit_card,Phoenix,AZ,35.0
2878,2024-12-08,1631,Home,702,0,8424,credit_card,Los Angeles,CA,21.0
2879,2024-11-14,2057,Home,374,0,4114,credit_card,Houston,TX,47.0
2880,2024-12-23,1259,Beauty,248,0,4216,credit_card,Chicago,IL,40.0
2881,2024-01-15,1258,Fashion,98,0,784,credit_card,Denver,CO,32.0
2882,2024-03-27,2389,Beauty,353,35,12470,paypal,Chicago,IL,65.0
2883,2024-07-25,2980,Toys,347,0,6593,paypal,Chicago,IL,50.0
2884,2024-01-18,1547,Home,2666,0,26660,credit_card,Miami,FL,30.0
2885,2024-05-10,2863,Electronics,1475,0,5900,credit_card,Houston,TX,
2886,2024-02-26,1689,Sports,287,0,1148,debit_card,Denver,CO,
2887,2024-12-07,1671,Fashion,415,0,7055,debit_card,Phoenix,AZ,35.0
2888,2024-01-24,1180,Beauty,188,0,940,debit_card,Miami,FL,42.0
2889,2024-02-24,1846,Fashion,605,0,10890,credit_card,San Francisco,CA,25.0
2890,2024-03-12,1995,Home,562,26,14351,credit_card,Denver,CO,68.0
2891,2024-02-24,2327,Grocery,36,0,108,credit_card,San Francisco,CA,40.0
2892,2024-07-27,1316,Beauty,458,30,13533,cash,Seattle,WA,62.0
2893,2024-05-13,1377,Toys,377,0,1508,paypal,San Francisco,CA,43.0
2894,2024-11-29,1864,Grocery,296,36,10568,paypal,Los Angeles,CA,68.0
2895,2024-04-05,1139,Beauty,457,0,914,credit_card,San Francisco,CA,43.0
2896,2024-07-15,1286,Grocery,187,56,10421,credit_card,San Francisco,CA,74.0
2897,2024-08-29,2258,Beauty,549,27,14681,credit_card,Houston,TX,63.0
2898,2024-08-17,2907,Fashion,529,0,1058,paypal,New York,NY,48.0
2899,2024-10-18,2145,Electronics,764,0,764,credit_card,Miami,FL,48.0
2900,2024-03-14,1289,Toys,357,41,14622,debit_card,Chicago,IL,57.0
2901,2024-07-04,2981,Beauty,642,19,12292,credit_card,New York,NY,61.0
2902,2024-10-20,2043,Grocery,149,89,13309,credit_card,Denver,CO,62.0
2903,2024-11-11,2433,Toys,556,0,10008,credit_card,Seattle,WA,20.0
2904,2024-08-14,1393,Sports,422,0,1688,credit_card,Miami,FL,34.0
2905,2024-08-26,2156,Toys,260,0,4680,paypal,San Francisco,CA,45.0
2906,2024-11-12,1152,Electronics,1333,0,26660,cash,Denver,CO,51.0
2907,2024-08-16,2251,Electronics,1407,0,25326,debit_card,Denver,CO,23.0
2908,2024-12-13,1404,Electronics,3731,0,3731,credit_card,Chicago,IL,30.0
2909,2024-02-16,2819,Grocery,15,0,300,paypal,Houston,TX,47.0
2910,2024-05-07,1109,Beauty,457,0,4570,credit_card,Boston,MA,46.0
2911,2024-02-11,2305,Home,516,22,11524,paypal,New York,NY,56.0
2912,2024-02-03,1278,Fashion,143,0,1430,paypal,,,22.0
2913,2024-06-21,2374,Sports,1045,13,13507,credit_card,Seattle,WA,68.0
2914,2024-03-23,1986,Home,308,0,1848,credit_card,Houston,TX,36.0
2915,2024-05-29,2934,Fashion,321,0,3852,credit_card,Chicago,IL,52.0
2916,2024-06-09,2303,Fashion,1876,7,12231,credit_card,San Francisco,CA,77.0
2917,2024-08-15,1743,Toys,685,0,4795,paypal,Phoenix,AZ,41.0
2918,2024-12-12,1174,Beauty,387,0,4257,debit_card,Phoenix,AZ,37.0
2919,2024-11-06,2191,Electronics,1988,0,3976,credit_card,Miami,FL,34.0
2920,2024-05-18,1882,Sports,535,22,11742,credit_card,Miami,FL,59.0
2921,2024-04-29,1105,Grocery,484,25,12203,paypal,Phoenix,AZ,78.0
2922,2024-10-09,2162,Grocery,186,0,1488,credit_card,San Francisco,CA,53.0
2923,2024-02-15,1419,Beauty,134,0,1474,credit_card,Los Angeles,CA,30.0
2924,2024-07-16,1468,Beauty,80,154,12278,debit_card,San Francisco,CA,77.0
2925,2024-06-03,1017,?,2307,0,6921,credit_card,San Francisco,CA,20.0
2926,2024-03-07,1744,Grocery,93,0,465,credit_card,New York,NY,43.0
2927,2024-08-13,1436,Beauty,78,0,780,credit_card,Boston,MA,25.0
2928,2024-04-27,1143,Grocery,138,0,1656,credit_card,Chicago,IL,20.0
2929,2024-03-08,1868,Grocery,79,187,14714,paypal,Phoenix,AZ,80.0
2930,2024-08-27,1440,Home,843,0,8430,paypal,Denver,CO,23.0
2931,2024-03-04,1268,Electronics,2087,7,14425,cash,Chicago,IL,75.0
2932,2024-09-03,1933,Toys,188,0,3384,cash,Seattle,WA,52.0
2933,2024-02-29,1126,Sports,1013,0,1013,credit_card,Boston,MA,38.0
2934,2024-06-08,2980,Electronics,984,11,10972,credit_card,Phoenix,AZ,72.0
2935,2024-10-22,1941,Home,389,0,1945,debit_card,New York,NY,18.0
2936,2024-03-24,2992,Grocery,64,179,11392,credit_card,,,61.0
2937,2024-10-07,2762,Fashion,1057,11,11497,cash,Seattle,WA,66.0
2938,2024-09-21,2959,Home,439,0,4829,credit_card,New York,NY,40.0
2939,2024-11-26,2085,Toys,915,0,13725,credit_card,New York,NY,36.0
2940,2024-03-02,1846,Toys,1272,0,12720,debit_card,Denver,CO,18.0
2941,2024-09-18,2439,Fashion,237,0,1896,paypal,Seattle,WA,19.0
2942,2024-12-08,1161,Beauty,24,0,312,debit_card,Phoenix,AZ,20.0
2943,2024-10-06,2680,Toys,704,0,12672,debit_card,Chicago,IL,46.0
2944,2024-03-09,1647,Home,418,0,7942,credit_card,Boston,MA,
2945,2024-10-27,1014,Fashion,214,0,2354,debit_card,Seattle,WA,44.0
2946,2024-02-09,1475,Beauty,153,66,10058,paypal,Los Angeles,CA,62.0
2947,2024-08-03,1484,Electronics,1052,0,21040,credit_card,Boston,MA,40.0
2948,2024-07-01,1028,Electronics,4137,3,12652,paypal,Los Angeles,CA,67.0
2949,2024-07-13,2337,Toys,347,36,12413,credit_card,Seattle,WA,59.0
2950,2024-07-09,1190,Sports,1705,6,10623,credit_card,Seattle,WA,77.0
2951,2024-01-12,2693,Home,816,18,14951,paypal,Los Angeles,CA,63.0
2952,2024-07-04,1906,Sports,477,0,7155,credit_card,San Francisco,CA,26.0
2953,2024-12-08,2436,Home,402,0,402,debit_card,Boston,MA,53.0
2954,2024-06-08,1679,Fashion,670,21,13806,credit_card,Los Angeles,CA,59.0
2955,2024-04-11,1263,Home,1060,0,16960,paypal,Chicago,IL,18.0
2956,2024-12-30,1360,Toys,678,0,2712,credit_card,Houston,TX,20.0
2957,2024-02-06,2291,Toys,248,0,4712,credit_card,Phoenix,AZ,-999.0
2958,2024-06-26,2432,Grocery,112,0,2016,paypal,Seattle,WA,28.0
2959,2024-07-06,1535,Electronics,2339,5,10915,debit_card,Phoenix,AZ,73.0
2960,2024-06-23,1714,Fashion,314,0,2512,credit_card,New York,NY,33.0
2961,2024-12-03,2890,Home,222,0,3108,credit_card,Miami,FL,29.0
2962,2024-06-03,2703,Toys,457,0,2742,credit_card,Houston,TX,46.0
2963,2024-12-22,1826,Sports,504,0,5040,paypal,Houston,TX,43.0
2964,2024-01-25,1481,Grocery,458,30,13527,debit_card,Seattle,WA,80.0
2965,2024-09-25,1602,Grocery,268,0,5092,paypal,San Francisco,CA,24.0
2966,2024-08-05,2076,Beauty,83,142,11703,cash,New York,NY,70.0
2967,2024-03-29,2133,Home,348,0,4176,credit_card,Denver,CO,32.0
2968,2024-03-24,1368,Electronics,1108,0,21052,debit_card,Miami,FL,37.0
2969,2024-09-20,1131,Grocery,185,0,3700,debit_card,Seattle,WA,48.0
2970,2024-08-21,1990,Grocery,458,29,13164,paypal,New York,NY,79.0
2971,2024-08-11,2594,Home,390,0,5460,debit_card,Boston,MA,32.0
2972,2024-01-19,1304,Electronics,474,0,3792,credit_card,Boston,MA,39.0
2973,2024-08-06,1816,Toys,450,27,12352,paypal,Seattle,WA,59.0
2974,2024-12-25,1323,Toys,268,40,10694,debit_card,San Francisco,CA,60.0
2975,2024-01-07,1484,Grocery,58,0,580,paypal,San Francisco,CA,41.0
2976,2024-06-20,2224,Toys,248,0,4216,credit_card,San Francisco,CA,26.0
2977,2024-06-29,1572,Beauty,602,20,12300,credit_card,Houston,TX,67.0
2978,2024-11-24,1527,Beauty,109,135,14808,debit_card,Miami,FL,74.0
2979,2024-04-13,2991,Electronics,748,18,13741,paypal,New York,NY,55.0
2980,2024-06-23,1344,Home,1497,0,16467,credit_card,Seattle,WA,
2981,2024-09-19,1378,Beauty,260,0,520,credit_card,Chicago,IL,33.0
2982,2024-01-23,2859,Home,939,14,13133,paypal,Houston,TX,72.0
2983,2024-10-20,2100,Home,758,19,14218,cash,Miami,FL,68.0
2984,2024-10-27,1086,Beauty,238,60,14144,credit_card,Phoenix,AZ,74.0
2985,2024-09-20,1849,Home,416,35,14441,credit_card,San Francisco,CA,76.0
2986,2024-08-25,2130,Home,1069,0,10690,credit_card,New York,NY,39.0
2987,2024-09-30,1506,Electronics,3714,0,33426,credit_card,Denver,CO,25.0
2988,2024-10-13,2096,Sports,1454,7,10544,credit_card,Boston,MA,65.0
2989,2024-11-26,2297,Toys,118,90,10647,credit_card,Phoenix,AZ,60.0
2990,2024-06-05,1501,Beauty,694,20,13994,debit_card,New York,NY,58.0
2991,2024-06-15,2624,Grocery,73,204,14977,credit_card,New York,NY,57.0
2992,2024-08-21,1905,Toys,167,0,1336,credit_card,Phoenix,AZ,20.0
2993,2024-03-11,2926,Beauty,213,60,12813,cash,Seattle,WA,60.0
2994,2026-03-26,1175,Home,1069,0,12828,credit_card,Seattle,WA,48.0
2995,2024-10-09,1648,Fashion,659,0,13180,paypal,Los Angeles,CA,
2996,2024-08-18,2442,Fashion,349,43,14821,credit_card,Miami,FL,71.0
2997,2024-04-20,2789,Electronics,2865,0,45840,paypal,Miami,FL,19.0
2998,2024-05-07,1443,Grocery,109,0,1199,paypal,Houston,TX,32.0
2999,2024-06-08,2960,Home,348,0,1392,credit_card,Houston,TX,36.0
3000,2024-08-30,1386,Sports,347,38,13315,debit_card,Phoenix,AZ,67.0
3001,2024-10-11,1832,Fashion,594,0,4158,debit_card,Boston,MA,23.0
3002,2024-09-02,1629,Electronics,1372,0,24696,credit_card,Seattle,WA,42.0
3003,2024-12-06,1848,Grocery,33,0,561,paypal,Chicago,IL,
3004,2024-12-17,2804,Home,1082,0,12984,credit_card,Denver,CO,44.0
3005,2024-09-14,2465,Electronics,998,10,10427,credit_card,Los Angeles,CA,72.0
3006,2024-05-15,2592,Fashion,1528,0,18336,cash,Miami,FL,38.0
3007,2024-08-07,1507,Home,179,0,2685,credit_card,New York,NY,40.0
3008,2024-06-04,2893,Grocery,85,0,510,credit_card,Los Angeles,CA,43.0
3009,2024-08-18,1871,Home,314,0,1570,credit_card,Seattle,WA,42.0
3010,2024-10-24,2303,Fashion,196,75,14631,cash,San Francisco,CA,78.0
3011,2024-05-15,2395,Home,372,0,2232,credit_card,Seattle,WA,34.0
3012,2024-07-04,2325,Electronics,6042,0,78546,credit_card,New York,NY,25.0
3013,2024-01-17,2203,Electronics,1644,0,6576,debit_card,Denver,CO,44.0
3014,2024-09-26,1960,Sports,324,0,1620,paypal,Los Angeles,CA,23.0
3015,2024-06-28,2295,Home,127,112,14197,credit_card,Houston,TX,68.0
3016,2024-06-17,2810,Electronics,370,34,12679,cash,Chicago,IL,74.0
3017,2024-07-13,1779,Fashion,278,49,13720,credit_card,Miami,FL,70.0
3018,2024-03-19,2021,Home,331,36,11758,debit_card,Phoenix,AZ,68.0
3019,2024-08-06,1360,Fashion,357,0,3213,debit_card,Los Angeles,CA,44.0
3020,2024-09-29,1710,Grocery,16,823,13079,credit_card,Miami,FL,61.0
3021,2024-05-07,2544,Fashion,397,0,6749,paypal,Chicago,IL,-999.0
3022,2024-02-18,2280,Toys,695,17,12066,credit_card,Seattle,WA,71.0
3023,2024-05-21,1422,Beauty,895,0,14320,credit_card,Miami,FL,30.0
3024,2024-03-13,2092,Electronics,322,0,5474,credit_card,San Francisco,CA,
3025,2024-05-16,2623,Sports,322,39,12636,credit_card,Miami,FL,79.0
3026,2024-08-17,1248,Sports,308,0,3696,paypal,Seattle,WA,40.0
3027,2024-02-11,1123,Sports,686,0,10290,credit_card,New York,NY,37.0
3028,2024-09-30,1785,Home,207,64,13183,paypal,Los Angeles,CA,60.0
3029,2024-03-23,2313,Sports,2346,0,2346,credit_card,Seattle,WA,39.0
3030,2024-11-23,1626,Electronics,1518,7,10269,cash,Seattle,WA,65.0
3031,2024-09-25,2642,Grocery,89,0,801,paypal,Seattle,WA,45.0
3032,2024-04-09,2693,Toys,1092,10,10480,credit_card,Boston,MA,67.0
3033,2024-07-25,2065,Electronics,1447,0,14470,credit_card,Denver,CO,23.0
3034,2024-02-10,1757,Sports,841,12,10413,paypal,Seattle,WA,63.0
3035,2024-02-06,1083,Grocery,54,0,648,credit_card,Chicago,IL,38.0
3036,2024-12-15,2643,Beauty,82,0,1148,credit_card,Phoenix,AZ,44.0
3037,2024-10-20,2790,Home,337,38,12975,paypal,Los Angeles,CA,76.0
3038,2024-02-26,1884,Grocery,562,0,5620,paypal,Seattle,WA,48.0
3039,2024-04-13,2032,Home,912,0,13680,paypal,Seattle,WA,22.0
3040,2024-03-13,2507,Home,685,0,5480,paypal,Seattle,WA,46.0
3041,2024-05-24,2390,Home,252,0,1764,credit_card,Seattle,WA,33.0
3042,2024-04-16,1270,Grocery,203,0,1827,paypal,Houston,TX,47.0
3043,2024-04-30,2344,Beauty,82,0,410,credit_card,Chicago,IL,31.0
3044,2024-07-12,2849,Sports,174,69,12065,paypal,San Francisco,CA,58.0
3045,2024-03-10,2501,Toys,195,0,2535,debit_card,Phoenix,AZ,32.0
3046,2024-11-19,1961,Home,2625,0,44625,debit_card,Los Angeles,CA,47.0
3047,2024-09-23,2046,Electronics,6692,2,12500,cash,Denver,CO,78.0
3048,2024-10-05,1519,Beauty,457,27,12501,credit_card,New York,NY,58.0
3049,2024-03-03,2321,Grocery,458,22,10202,debit_card,Houston,TX,62.0
3050,2024-09-16,1482,Electronics,395,35,13980,credit_card,Boston,MA,66.0
3051,2024-11-02,1683,Electronics,1561,9,13503,credit_card,Phoenix,AZ,75.0
3052,2024-03-05,1530,Sports,695,19,13440,credit_card,San Francisco,CA,73.0
3053,2024-10-01,1670,Electronics,2757,4,10171,cash,Houston,TX,72.0
3054,2024-05-10,1733,Beauty,506,0,2024,credit_card,Miami,FL,39.0
3055,2024-10-15,1165,Grocery,83,159,13259,debit_card,Phoenix,AZ,57.0
3056,2024-06-24,2435,Home,858,0,3432,debit_card,Phoenix,AZ,
3057,2024-10-20,1881,Fashion,244,0,4148,paypal,Phoenix,AZ,53.0
3058,2024-02-23,2899,Grocery,457,0,8683,paypal,Denver,CO,26.0
3059,2024-05-22,1361,Fashion,285,0,3990,credit_card,Boston,MA,50.0
3060,2024-04-10,2338,Home,794,0,11116,credit_card,,,31.0
3061,2024-03-31,1358,Electronics,1984,6,12502,debit_card,Phoenix,AZ,61.0
3062,2024-04-22,2094,Beauty,258,53,13803,credit_card,Phoenix,AZ,72.0
3063,2024-05-19,1981,Grocery,185,57,10484,credit_card,Boston,MA,62.0
3064,2024-02-16,1897,Electronics,417,0,2502,credit_card,Seattle,WA,-999.0
3065,2024-09-15,2309,Beauty,104,132,13734,credit_card,Seattle,WA,55.0
3066,2024-07-20,2656,Home,443,0,5759,cash,Phoenix,AZ,51.0
3067,2024-10-30,1633,Electronics,462,0,462,paypal,Houston,TX,46.0
3068,2024-09-15,2699,Fashion,309,0,1236,paypal,Seattle,WA,32.0
3069,2024-02-24,1369,Sports,453,33,14808,credit_card,San Francisco,CA,60.0
3070,2024-01-26,1586,Beauty,697,0,13243,cash,Denver,CO,40.0
3071,2024-06-03,1621,Toys,342,0,4104,debit_card,New York,NY,27.0
3072,2024-06-25,2906,Home,1252,11,14255,cash,Los Angeles,CA,68.0
3073,2024-03-28,1237,Toys,389,0,5446,credit_card,Miami,FL,52.0
3074,2024-10-13,1790,Grocery,64,1,45980,credit_card,Chicago,IL,50.0
3075,2024-07-31,1848,Toys,340,0,6800,debit_card,,,50.0
3076,2024-09-30,2600,Home,985,0,19700,paypal,Phoenix,AZ,22.0
3077,2024-02-09,1971,Electronics,3808,0,7616,credit_card,Chicago,IL,51.0
3078,2024-10-25,2933,Sports,549,0,9333,credit_card,Seattle,WA,52.0
3079,2024-03-16,2480,Sports,164,0,1148,debit_card,Seattle,WA,50.0
3080,2024-06-13,2407,Fashion,108,0,324,cash,Boston,MA,18.0
3081,2024-06-09,2505,Electronics,1129,13,14471,paypal,San Francisco,CA,65.0
